respID,qID,altID,obsID,profileID,price,trip_time,wait_time,shared_ride,human_present
238,5,5,1901,62,5,30,5,yes,no
238,6,1,1902,97,3,30,7,no,no
238,6,2,1902,44,5,30,7,no,yes
238,6,3,1902,15,7,25,7,yes,yes
238,6,4,1902,99,7,30,7,no,no
238,6,5,1902,8,5,30,5,yes,yes
238,7,1,1903,78,7,25,9,yes,no
238,7,2,1903,51,7,25,9,no,yes
238,7,3,1903,56,5,20,5,yes,no
238,7,4,1903,41,5,25,7,no,yes
238,7,5,1903,65,5,20,7,yes,no
238,8,1,1904,98,5,30,7,no,no
238,8,2,1904,46,3,20,9,no,yes
238,8,3,1904,106,3,30,9,no,no
238,8,4,1904,79,3,30,9,yes,no
238,8,5,1904,14,5,25,7,yes,yes
239,1,1,1905,37,3,20,7,no,yes
239,1,2,1905,49,3,25,9,no,yes
239,1,3,1905,27,7,30,9,yes,yes
239,1,4,1905,82,3,20,5,no,no
239,1,5,1905,106,3,30,9,no,no
239,2,1,1906,13,3,25,7,yes,yes
239,2,2,1906,97,3,30,7,no,no
239,2,3,1906,101,5,20,9,no,no
239,2,4,1906,74,5,20,9,yes,no
239,2,5,1906,85,3,25,5,no,no
239,3,1,1907,31,3,25,5,no,yes
239,3,2,1907,44,5,30,7,no,yes
239,3,3,1907,4,3,25,5,yes,yes
239,3,4,1907,55,3,20,5,yes,no
239,3,5,1907,92,5,20,7,no,no
239,4,1,1908,82,3,20,5,no,no
239,4,2,1908,41,5,25,7,no,yes
239,4,3,1908,13,3,25,7,yes,yes
239,4,4,1908,79,3,30,9,yes,no
239,4,5,1908,59,5,25,5,yes,no
239,5,1,1909,67,3,25,7,yes,no
239,5,2,1909,4,3,25,5,yes,yes
239,5,3,1909,37,3,20,7,no,yes
239,5,4,1909,75,7,20,9,yes,no
239,5,5,1909,6,7,25,5,yes,yes
239,6,1,1910,67,3,25,7,yes,no
239,6,2,1910,91,3,20,7,no,no
239,6,3,1910,61,3,30,5,yes,no
239,6,4,1910,99,7,30,7,no,no
239,6,5,1910,59,5,25,5,yes,no
239,7,1,1911,20,5,20,9,yes,yes
239,7,2,1911,30,7,20,5,no,yes
239,7,3,1911,90,7,30,5,no,no
239,7,4,1911,100,3,20,9,no,no
239,7,5,1911,54,7,30,9,no,yes
239,8,1,1912,80,5,30,9,yes,no
239,8,2,1912,82,3,20,5,no,no
239,8,3,1912,37,3,20,7,no,yes
239,8,4,1912,44,5,30,7,no,yes
239,8,5,1912,30,7,20,5,no,yes
240,1,1,1913,35,5,30,5,no,yes
240,1,2,1913,13,3,25,7,yes,yes
240,1,3,1913,8,5,30,5,yes,yes
240,1,4,1913,28,3,20,5,no,yes
240,1,5,1913,33,7,25,5,no,yes
240,2,1,1914,84,7,20,5,no,no
240,2,2,1914,45,7,30,7,no,yes
240,2,3,1914,72,7,30,7,yes,no
240,2,4,1914,32,5,25,5,no,yes
240,2,5,1914,31,3,25,5,no,yes
240,3,1,1915,88,3,30,5,no,no
240,3,2,1915,87,7,25,5,no,no
240,3,3,1915,56,5,20,5,yes,no
240,3,4,1915,25,3,30,9,yes,yes
240,3,5,1915,62,5,30,5,yes,no
240,4,1,1916,12,7,20,7,yes,yes
240,4,2,1916,69,7,25,7,yes,no
240,4,3,1916,25,3,30,9,yes,yes
240,4,4,1916,47,5,20,9,no,yes
240,4,5,1916,100,3,20,9,no,no
240,5,1,1917,34,3,30,5,no,yes
240,5,2,1917,89,5,30,5,no,no
240,5,3,1917,58,3,25,5,yes,no
240,5,4,1917,1,3,20,5,yes,yes
240,5,5,1917,68,5,25,7,yes,no
240,6,1,1918,68,5,25,7,yes,no
240,6,2,1918,26,5,30,9,yes,yes
240,6,3,1918,50,5,25,9,no,yes
240,6,4,1918,44,5,30,7,no,yes
240,6,5,1918,41,5,25,7,no,yes
240,7,1,1919,2,5,20,5,yes,yes
240,7,2,1919,81,7,30,9,yes,no
240,7,3,1919,17,5,30,7,yes,yes
240,7,4,1919,8,5,30,5,yes,yes
240,7,5,1919,46,3,20,9,no,yes
240,8,1,1920,18,7,30,7,yes,yes
240,8,2,1920,6,7,25,5,yes,yes
240,8,3,1920,55,3,20,5,yes,no
240,8,4,1920,27,7,30,9,yes,yes
240,8,5,1920,103,3,25,9,no,no
241,1,1,1921,71,5,30,7,yes,no
241,1,2,1921,87,7,25,5,no,no
241,1,3,1921,26,5,30,9,yes,yes
241,1,4,1921,27,7,30,9,yes,yes
241,1,5,1921,46,3,20,9,no,yes
241,2,1,1922,22,3,25,9,yes,yes
241,2,2,1922,87,7,25,5,no,no
241,2,3,1922,50,5,25,9,no,yes
241,2,4,1922,41,5,25,7,no,yes
241,2,5,1922,46,3,20,9,no,yes
241,3,1,1923,5,5,25,5,yes,yes
241,3,2,1923,88,3,30,5,no,no
241,3,3,1923,16,3,30,7,yes,yes
241,3,4,1923,10,3,20,7,yes,yes
241,3,5,1923,48,7,20,9,no,yes
241,4,1,1924,13,3,25,7,yes,yes
241,4,2,1924,21,7,20,9,yes,yes
241,4,3,1924,108,7,30,9,no,no
241,4,4,1924,29,5,20,5,no,yes
241,4,5,1924,4,3,25,5,yes,yes
241,5,1,1925,108,7,30,9,no,no
241,5,2,1925,85,3,25,5,no,no
241,5,3,1925,83,5,20,5,no,no
241,5,4,1925,45,7,30,7,no,yes
241,5,5,1925,30,7,20,5,no,yes
241,6,1,1926,68,5,25,7,yes,no
241,6,2,1926,97,3,30,7,no,no
241,6,3,1926,50,5,25,9,no,yes
241,6,4,1926,73,3,20,9,yes,no
241,6,5,1926,31,3,25,5,no,yes
241,7,1,1927,88,3,30,5,no,no
241,7,2,1927,46,3,20,9,no,yes
241,7,3,1927,3,7,20,5,yes,yes
241,7,4,1927,84,7,20,5,no,no
241,7,5,1927,61,3,30,5,yes,no
241,8,1,1928,23,5,25,9,yes,yes
241,8,2,1928,34,3,30,5,no,yes
241,8,3,1928,7,3,30,5,yes,yes
241,8,4,1928,41,5,25,7,no,yes
241,8,5,1928,87,7,25,5,no,no
242,1,1,1929,47,5,20,9,no,yes
242,1,2,1929,45,7,30,7,no,yes
242,1,3,1929,35,5,30,5,no,yes
242,1,4,1929,29,5,20,5,no,yes
242,1,5,1929,84,7,20,5,no,no
242,2,1,1930,58,3,25,5,yes,no
242,2,2,1930,17,5,30,7,yes,yes
242,2,3,1930,88,3,30,5,no,no
242,2,4,1930,20,5,20,9,yes,yes
242,2,5,1930,25,3,30,9,yes,yes
242,3,1,1931,99,7,30,7,no,no
242,3,2,1931,72,7,30,7,yes,no
242,3,3,1931,63,7,30,5,yes,no
242,3,4,1931,97,3,30,7,no,no
242,3,5,1931,84,7,20,5,no,no
242,4,1,1932,51,7,25,9,no,yes
242,4,2,1932,65,5,20,7,yes,no
242,4,3,1932,48,7,20,9,no,yes
242,4,4,1932,7,3,30,5,yes,yes
242,4,5,1932,100,3,20,9,no,no
242,5,1,1933,27,7,30,9,yes,yes
242,5,2,1933,77,5,25,9,yes,no
242,5,3,1933,78,7,25,9,yes,no
242,5,4,1933,85,3,25,5,no,no
242,5,5,1933,29,5,20,5,no,yes
242,6,1,1934,90,7,30,5,no,no
242,6,2,1934,17,5,30,7,yes,yes
242,6,3,1934,28,3,20,5,no,yes
242,6,4,1934,41,5,25,7,no,yes
242,6,5,1934,85,3,25,5,no,no
242,7,1,1935,108,7,30,9,no,no
242,7,2,1935,63,7,30,5,yes,no
242,7,3,1935,102,7,20,9,no,no
242,7,4,1935,80,5,30,9,yes,no
242,7,5,1935,1,3,20,5,yes,yes
242,8,1,1936,77,5,25,9,yes,no
242,8,2,1936,47,5,20,9,no,yes
242,8,3,1936,12,7,20,7,yes,yes
242,8,4,1936,41,5,25,7,no,yes
242,8,5,1936,43,3,30,7,no,yes
243,1,1,1937,1,3,20,5,yes,yes
243,1,2,1937,28,3,20,5,no,yes
243,1,3,1937,40,3,25,7,no,yes
243,1,4,1937,54,7,30,9,no,yes
243,1,5,1937,67,3,25,7,yes,no
243,2,1,1938,15,7,25,7,yes,yes
243,2,2,1938,32,5,25,5,no,yes
243,2,3,1938,53,5,30,9,no,yes
243,2,4,1938,97,3,30,7,no,no
243,2,5,1938,21,7,20,9,yes,yes
243,3,1,1939,45,7,30,7,no,yes
243,3,2,1939,1,3,20,5,yes,yes
243,3,3,1939,84,7,20,5,no,no
243,3,4,1939,93,7,20,7,no,no
243,3,5,1939,13,3,25,7,yes,yes
243,4,1,1940,21,7,20,9,yes,yes
243,4,2,1940,102,7,20,9,no,no
243,4,3,1940,34,3,30,5,no,yes
243,4,4,1940,43,3,30,7,no,yes
243,4,5,1940,67,3,25,7,yes,no
243,5,1,1941,62,5,30,5,yes,no
243,5,2,1941,70,3,30,7,yes,no
243,5,3,1941,10,3,20,7,yes,yes
243,5,4,1941,33,7,25,5,no,yes
243,5,5,1941,105,7,25,9,no,no
243,6,1,1942,26,5,30,9,yes,yes
243,6,2,1942,70,3,30,7,yes,no
243,6,3,1942,3,7,20,5,yes,yes
243,6,4,1942,18,7,30,7,yes,yes
243,6,5,1942,23,5,25,9,yes,yes
243,7,1,1943,8,5,30,5,yes,yes
243,7,2,1943,69,7,25,7,yes,no
243,7,3,1943,73,3,20,9,yes,no
243,7,4,1943,95,5,25,7,no,no
243,7,5,1943,87,7,25,5,no,no
243,8,1,1944,24,7,25,9,yes,yes
243,8,2,1944,57,7,20,5,yes,no
243,8,3,1944,49,3,25,9,no,yes
243,8,4,1944,79,3,30,9,yes,no
243,8,5,1944,32,5,25,5,no,yes
244,1,1,1945,9,7,30,5,yes,yes
244,1,2,1945,105,7,25,9,no,no
244,1,3,1945,53,5,30,9,no,yes
244,1,4,1945,20,5,20,9,yes,yes
244,1,5,1945,71,5,30,7,yes,no
244,2,1,1946,76,3,25,9,yes,no
244,2,2,1946,42,7,25,7,no,yes
244,2,3,1946,97,3,30,7,no,no
244,2,4,1946,107,5,30,9,no,no
244,2,5,1946,71,5,30,7,yes,no
244,3,1,1947,94,3,25,7,no,no
244,3,2,1947,43,3,30,7,no,yes
244,3,3,1947,81,7,30,9,yes,no
244,3,4,1947,36,7,30,5,no,yes
244,3,5,1947,60,7,25,5,yes,no
244,4,1,1948,104,5,25,9,no,no
244,4,2,1948,4,3,25,5,yes,yes
244,4,3,1948,18,7,30,7,yes,yes
244,4,4,1948,71,5,30,7,yes,no
244,4,5,1948,107,5,30,9,no,no
244,5,1,1949,4,3,25,5,yes,yes
244,5,2,1949,89,5,30,5,no,no
244,5,3,1949,94,3,25,7,no,no
244,5,4,1949,53,5,30,9,no,yes
244,5,5,1949,7,3,30,5,yes,yes
244,6,1,1950,95,5,25,7,no,no
244,6,2,1950,13,3,25,7,yes,yes
244,6,3,1950,5,5,25,5,yes,yes
244,6,4,1950,12,7,20,7,yes,yes
244,6,5,1950,8,5,30,5,yes,yes
244,7,1,1951,102,7,20,9,no,no
244,7,2,1951,2,5,20,5,yes,yes
244,7,3,1951,25,3,30,9,yes,yes
244,7,4,1951,34,3,30,5,no,yes
244,7,5,1951,14,5,25,7,yes,yes
244,8,1,1952,10,3,20,7,yes,yes
244,8,2,1952,39,7,20,7,no,yes
244,8,3,1952,49,3,25,9,no,yes
244,8,4,1952,54,7,30,9,no,yes
244,8,5,1952,90,7,30,5,no,no
245,1,1,1953,80,5,30,9,yes,no
245,1,2,1953,79,3,30,9,yes,no
245,1,3,1953,1,3,20,5,yes,yes
245,1,4,1953,26,5,30,9,yes,yes
245,1,5,1953,51,7,25,9,no,yes
245,2,1,1954,77,5,25,9,yes,no
245,2,2,1954,107,5,30,9,no,no
245,2,3,1954,101,5,20,9,no,no
245,2,4,1954,70,3,30,7,yes,no
245,2,5,1954,73,3,20,9,yes,no
245,3,1,1955,60,7,25,5,yes,no
245,3,2,1955,53,5,30,9,no,yes
245,3,3,1955,16,3,30,7,yes,yes
245,3,4,1955,28,3,20,5,no,yes
245,3,5,1955,13,3,25,7,yes,yes
245,4,1,1956,4,3,25,5,yes,yes
245,4,2,1956,103,3,25,9,no,no
245,4,3,1956,24,7,25,9,yes,yes
245,4,4,1956,5,5,25,5,yes,yes
245,4,5,1956,2,5,20,5,yes,yes
245,5,1,1957,27,7,30,9,yes,yes
245,5,2,1957,59,5,25,5,yes,no
245,5,3,1957,55,3,20,5,yes,no
245,5,4,1957,21,7,20,9,yes,yes
245,5,5,1957,72,7,30,7,yes,no
245,6,1,1958,60,7,25,5,yes,no
245,6,2,1958,20,5,20,9,yes,yes
245,6,3,1958,7,3,30,5,yes,yes
245,6,4,1958,21,7,20,9,yes,yes
245,6,5,1958,97,3,30,7,no,no
245,7,1,1959,102,7,20,9,no,no
245,7,2,1959,23,5,25,9,yes,yes
245,7,3,1959,69,7,25,7,yes,no
245,7,4,1959,80,5,30,9,yes,no
245,7,5,1959,103,3,25,9,no,no
245,8,1,1960,94,3,25,7,no,no
245,8,2,1960,41,5,25,7,no,yes
245,8,3,1960,52,3,30,9,no,yes
245,8,4,1960,22,3,25,9,yes,yes
245,8,5,1960,55,3,20,5,yes,no
246,1,1,1961,87,7,25,5,no,no
246,1,2,1961,42,7,25,7,no,yes
246,1,3,1961,103,3,25,9,no,no
246,1,4,1961,11,5,20,7,yes,yes
246,1,5,1961,105,7,25,9,no,no
246,2,1,1962,102,7,20,9,no,no
246,2,2,1962,45,7,30,7,no,yes
246,2,3,1962,20,5,20,9,yes,yes
246,2,4,1962,10,3,20,7,yes,yes
246,2,5,1962,37,3,20,7,no,yes
246,3,1,1963,10,3,20,7,yes,yes
246,3,2,1963,104,5,25,9,no,no
246,3,3,1963,87,7,25,5,no,no
246,3,4,1963,79,3,30,9,yes,no
246,3,5,1963,26,5,30,9,yes,yes
246,4,1,1964,84,7,20,5,no,no
246,4,2,1964,2,5,20,5,yes,yes
246,4,3,1964,90,7,30,5,no,no
246,4,4,1964,31,3,25,5,no,yes
246,4,5,1964,96,7,25,7,no,no
246,5,1,1965,37,3,20,7,no,yes
246,5,2,1965,105,7,25,9,no,no
246,5,3,1965,62,5,30,5,yes,no
246,5,4,1965,101,5,20,9,no,no
246,5,5,1965,80,5,30,9,yes,no
246,6,1,1966,64,3,20,7,yes,no
246,6,2,1966,45,7,30,7,no,yes
246,6,3,1966,42,7,25,7,no,yes
246,6,4,1966,61,3,30,5,yes,no
246,6,5,1966,19,3,20,9,yes,yes
246,7,1,1967,83,5,20,5,no,no
246,7,2,1967,44,5,30,7,no,yes
246,7,3,1967,48,7,20,9,no,yes
246,7,4,1967,17,5,30,7,yes,yes
246,7,5,1967,38,5,20,7,no,yes
246,8,1,1968,20,5,20,9,yes,yes
246,8,2,1968,44,5,30,7,no,yes
246,8,3,1968,97,3,30,7,no,no
246,8,4,1968,50,5,25,9,no,yes
246,8,5,1968,76,3,25,9,yes,no
247,1,1,1969,31,3,25,5,no,yes
247,1,2,1969,85,3,25,5,no,no
247,1,3,1969,82,3,20,5,no,no
247,1,4,1969,52,3,30,9,no,yes
247,1,5,1969,104,5,25,9,no,no
247,2,1,1970,92,5,20,7,no,no
247,2,2,1970,57,7,20,5,yes,no
247,2,3,1970,46,3,20,9,no,yes
247,2,4,1970,8,5,30,5,yes,yes
247,2,5,1970,42,7,25,7,no,yes
247,3,1,1971,83,5,20,5,no,no
247,3,2,1971,15,7,25,7,yes,yes
247,3,3,1971,98,5,30,7,no,no
247,3,4,1971,58,3,25,5,yes,no
247,3,5,1971,55,3,20,5,yes,no
247,4,1,1972,47,5,20,9,no,yes
247,4,2,1972,9,7,30,5,yes,yes
247,4,3,1972,56,5,20,5,yes,no
247,4,4,1972,14,5,25,7,yes,yes
247,4,5,1972,108,7,30,9,no,no
247,5,1,1973,57,7,20,5,yes,no
247,5,2,1973,94,3,25,7,no,no
247,5,3,1973,106,3,30,9,no,no
247,5,4,1973,33,7,25,5,no,yes
247,5,5,1973,1,3,20,5,yes,yes
247,6,1,1974,83,5,20,5,no,no
247,6,2,1974,96,7,25,7,no,no
247,6,3,1974,106,3,30,9,no,no
247,6,4,1974,62,5,30,5,yes,no
247,6,5,1974,3,7,20,5,yes,yes
247,7,1,1975,91,3,20,7,no,no
247,7,2,1975,35,5,30,5,no,yes
247,7,3,1975,19,3,20,9,yes,yes
247,7,4,1975,88,3,30,5,no,no
247,7,5,1975,103,3,25,9,no,no
247,8,1,1976,64,3,20,7,yes,no
247,8,2,1976,47,5,20,9,no,yes
247,8,3,1976,41,5,25,7,no,yes
247,8,4,1976,13,3,25,7,yes,yes
247,8,5,1976,63,7,30,5,yes,no
248,1,1,1977,97,3,30,7,no,no
248,1,2,1977,88,3,30,5,no,no
248,1,3,1977,34,3,30,5,no,yes
248,1,4,1977,108,7,30,9,no,no
248,1,5,1977,70,3,30,7,yes,no
248,2,1,1978,69,7,25,7,yes,no
248,2,2,1978,102,7,20,9,no,no
248,2,3,1978,34,3,30,5,no,yes
248,2,4,1978,15,7,25,7,yes,yes
248,2,5,1978,89,5,30,5,no,no
248,3,1,1979,9,7,30,5,yes,yes
248,3,2,1979,61,3,30,5,yes,no
248,3,3,1979,59,5,25,5,yes,no
248,3,4,1979,82,3,20,5,no,no
248,3,5,1979,29,5,20,5,no,yes
248,4,1,1980,84,7,20,5,no,no
248,4,2,1980,47,5,20,9,no,yes
248,4,3,1980,52,3,30,9,no,yes
248,4,4,1980,95,5,25,7,no,no
248,4,5,1980,103,3,25,9,no,no
248,5,1,1981,34,3,30,5,no,yes
248,5,2,1981,17,5,30,7,yes,yes
248,5,3,1981,86,5,25,5,no,no
248,5,4,1981,32,5,25,5,no,yes
248,5,5,1981,63,7,30,5,yes,no
248,6,1,1982,43,3,30,7,no,yes
248,6,2,1982,95,5,25,7,no,no
248,6,3,1982,28,3,20,5,no,yes
248,6,4,1982,51,7,25,9,no,yes
248,6,5,1982,72,7,30,7,yes,no
248,7,1,1983,66,7,20,7,yes,no
248,7,2,1983,51,7,25,9,no,yes
248,7,3,1983,59,5,25,5,yes,no
248,7,4,1983,68,5,25,7,yes,no
248,7,5,1983,7,3,30,5,yes,yes
248,8,1,1984,38,5,20,7,no,yes
248,8,2,1984,8,5,30,5,yes,yes
248,8,3,1984,99,7,30,7,no,no
248,8,4,1984,45,7,30,7,no,yes
248,8,5,1984,67,3,25,7,yes,no
249,1,1,1985,77,5,25,9,yes,no
249,1,2,1985,55,3,20,5,yes,no
249,1,3,1985,15,7,25,7,yes,yes
249,1,4,1985,83,5,20,5,no,no
249,1,5,1985,46,3,20,9,no,yes
249,2,1,1986,79,3,30,9,yes,no
249,2,2,1986,29,5,20,5,no,yes
249,2,3,1986,91,3,20,7,no,no
249,2,4,1986,84,7,20,5,no,no
249,2,5,1986,95,5,25,7,no,no
249,3,1,1987,16,3,30,7,yes,yes
249,3,2,1987,20,5,20,9,yes,yes
249,3,3,1987,106,3,30,9,no,no
249,3,4,1987,103,3,25,9,no,no
249,3,5,1987,68,5,25,7,yes,no
249,4,1,1988,77,5,25,9,yes,no
249,4,2,1988,74,5,20,9,yes,no
249,4,3,1988,58,3,25,5,yes,no
249,4,4,1988,80,5,30,9,yes,no
249,4,5,1988,62,5,30,5,yes,no
249,5,1,1989,94,3,25,7,no,no
249,5,2,1989,61,3,30,5,yes,no
249,5,3,1989,106,3,30,9,no,no
249,5,4,1989,85,3,25,5,no,no
249,5,5,1989,78,7,25,9,yes,no
249,6,1,1990,107,5,30,9,no,no
249,6,2,1990,46,3,20,9,no,yes
249,6,3,1990,87,7,25,5,no,no
249,6,4,1990,8,5,30,5,yes,yes
249,6,5,1990,34,3,30,5,no,yes
249,7,1,1991,31,3,25,5,no,yes
249,7,2,1991,48,7,20,9,no,yes
249,7,3,1991,62,5,30,5,yes,no
249,7,4,1991,9,7,30,5,yes,yes
249,7,5,1991,91,3,20,7,no,no
249,8,1,1992,77,5,25,9,yes,no
249,8,2,1992,75,7,20,9,yes,no
249,8,3,1992,69,7,25,7,yes,no
249,8,4,1992,42,7,25,7,no,yes
249,8,5,1992,28,3,20,5,no,yes
250,1,1,1993,39,7,20,7,no,yes
250,1,2,1993,37,3,20,7,no,yes
250,1,3,1993,88,3,30,5,no,no
250,1,4,1993,98,5,30,7,no,no
250,1,5,1993,64,3,20,7,yes,no
250,2,1,1994,72,7,30,7,yes,no
250,2,2,1994,27,7,30,9,yes,yes
250,2,3,1994,36,7,30,5,no,yes
250,2,4,1994,87,7,25,5,no,no
250,2,5,1994,52,3,30,9,no,yes
250,3,1,1995,2,5,20,5,yes,yes
250,3,2,1995,92,5,20,7,no,no
250,3,3,1995,77,5,25,9,yes,no
250,3,4,1995,27,7,30,9,yes,yes
250,3,5,1995,84,7,20,5,no,no
250,4,1,1996,26,5,30,9,yes,yes
250,4,2,1996,54,7,30,9,no,yes
250,4,3,1996,103,3,25,9,no,no
250,4,4,1996,67,3,25,7,yes,no
250,4,5,1996,83,5,20,5,no,no
250,5,1,1997,105,7,25,9,no,no
250,5,2,1997,84,7,20,5,no,no
250,5,3,1997,107,5,30,9,no,no
250,5,4,1997,19,3,20,9,yes,yes
250,5,5,1997,7,3,30,5,yes,yes
250,6,1,1998,64,3,20,7,yes,no
250,6,2,1998,42,7,25,7,no,yes
250,6,3,1998,70,3,30,7,yes,no
250,6,4,1998,58,3,25,5,yes,no
250,6,5,1998,28,3,20,5,no,yes
250,7,1,1999,95,5,25,7,no,no
250,7,2,1999,66,7,20,7,yes,no
250,7,3,1999,21,7,20,9,yes,yes
250,7,4,1999,37,3,20,7,no,yes
250,7,5,1999,92,5,20,7,no,no
250,8,1,2000,72,7,30,7,yes,no
250,8,2,2000,41,5,25,7,no,yes
250,8,3,2000,106,3,30,9,no,no
250,8,4,2000,62,5,30,5,yes,no
250,8,5,2000,96,7,25,7,no,no
251,1,1,2001,45,7,30,7,no,yes
251,1,2,2001,52,3,30,9,no,yes
251,1,3,2001,80,5,30,9,yes,no
251,1,4,2001,64,3,20,7,yes,no
251,1,5,2001,104,5,25,9,no,no
251,2,1,2002,26,5,30,9,yes,yes
251,2,2,2002,102,7,20,9,no,no
251,2,3,2002,49,3,25,9,no,yes
251,2,4,2002,42,7,25,7,no,yes
251,2,5,2002,108,7,30,9,no,no
251,3,1,2003,47,5,20,9,no,yes
251,3,2,2003,11,5,20,7,yes,yes
251,3,3,2003,107,5,30,9,no,no
251,3,4,2003,78,7,25,9,yes,no
251,3,5,2003,80,5,30,9,yes,no
251,4,1,2004,55,3,20,5,yes,no
251,4,2,2004,11,5,20,7,yes,yes
251,4,3,2004,14,5,25,7,yes,yes
251,4,4,2004,102,7,20,9,no,no
251,4,5,2004,65,5,20,7,yes,no
251,5,1,2005,7,3,30,5,yes,yes
251,5,2,2005,32,5,25,5,no,yes
251,5,3,2005,16,3,30,7,yes,yes
251,5,4,2005,5,5,25,5,yes,yes
251,5,5,2005,54,7,30,9,no,yes
251,6,1,2006,102,7,20,9,no,no
251,6,2,2006,62,5,30,5,yes,no
251,6,3,2006,72,7,30,7,yes,no
251,6,4,2006,70,3,30,7,yes,no
251,6,5,2006,44,5,30,7,no,yes
251,7,1,2007,57,7,20,5,yes,no
251,7,2,2007,99,7,30,7,no,no
251,7,3,2007,104,5,25,9,no,no
251,7,4,2007,106,3,30,9,no,no
251,7,5,2007,89,5,30,5,no,no
251,8,1,2008,105,7,25,9,no,no
251,8,2,2008,106,3,30,9,no,no
251,8,3,2008,102,7,20,9,no,no
251,8,4,2008,79,3,30,9,yes,no
251,8,5,2008,16,3,30,7,yes,yes
252,1,1,2009,50,5,25,9,no,yes
252,1,2,2009,66,7,20,7,yes,no
252,1,3,2009,21,7,20,9,yes,yes
252,1,4,2009,88,3,30,5,no,no
252,1,5,2009,84,7,20,5,no,no
252,2,1,2010,8,5,30,5,yes,yes
252,2,2,2010,101,5,20,9,no,no
252,2,3,2010,22,3,25,9,yes,yes
252,2,4,2010,61,3,30,5,yes,no
252,2,5,2010,99,7,30,7,no,no
252,3,1,2011,77,5,25,9,yes,no
252,3,2,2011,29,5,20,5,no,yes
252,3,3,2011,40,3,25,7,no,yes
252,3,4,2011,11,5,20,7,yes,yes
252,3,5,2011,78,7,25,9,yes,no
252,4,1,2012,79,3,30,9,yes,no
252,4,2,2012,48,7,20,9,no,yes
252,4,3,2012,44,5,30,7,no,yes
252,4,4,2012,105,7,25,9,no,no
252,4,5,2012,14,5,25,7,yes,yes
252,5,1,2013,88,3,30,5,no,no
252,5,2,2013,79,3,30,9,yes,no
252,5,3,2013,93,7,20,7,no,no
252,5,4,2013,44,5,30,7,no,yes
252,5,5,2013,37,3,20,7,no,yes
252,6,1,2014,56,5,20,5,yes,no
252,6,2,2014,9,7,30,5,yes,yes
252,6,3,2014,95,5,25,7,no,no
252,6,4,2014,58,3,25,5,yes,no
252,6,5,2014,25,3,30,9,yes,yes
252,7,1,2015,97,3,30,7,no,no
252,7,2,2015,20,5,20,9,yes,yes
252,7,3,2015,78,7,25,9,yes,no
252,7,4,2015,23,5,25,9,yes,yes
252,7,5,2015,51,7,25,9,no,yes
252,8,1,2016,70,3,30,7,yes,no
252,8,2,2016,76,3,25,9,yes,no
252,8,3,2016,58,3,25,5,yes,no
252,8,4,2016,39,7,20,7,no,yes
252,8,5,2016,11,5,20,7,yes,yes
253,1,1,2017,42,7,25,7,no,yes
253,1,2,2017,16,3,30,7,yes,yes
253,1,3,2017,60,7,25,5,yes,no
253,1,4,2017,92,5,20,7,no,no
253,1,5,2017,61,3,30,5,yes,no
253,2,1,2018,99,7,30,7,no,no
253,2,2,2018,106,3,30,9,no,no
253,2,3,2018,69,7,25,7,yes,no
253,2,4,2018,15,7,25,7,yes,yes
253,2,5,2018,56,5,20,5,yes,no
253,3,1,2019,8,5,30,5,yes,yes
253,3,2,2019,25,3,30,9,yes,yes
253,3,3,2019,65,5,20,7,yes,no
253,3,4,2019,85,3,25,5,no,no
253,3,5,2019,56,5,20,5,yes,no
253,4,1,2020,45,7,30,7,no,yes
253,4,2,2020,79,3,30,9,yes,no
253,4,3,2020,91,3,20,7,no,no
253,4,4,2020,9,7,30,5,yes,yes
253,4,5,2020,21,7,20,9,yes,yes
253,5,1,2021,37,3,20,7,no,yes
253,5,2,2021,92,5,20,7,no,no
253,5,3,2021,62,5,30,5,yes,no
253,5,4,2021,2,5,20,5,yes,yes
253,5,5,2021,57,7,20,5,yes,no
253,6,1,2022,100,3,20,9,no,no
253,6,2,2022,93,7,20,7,no,no
253,6,3,2022,35,5,30,5,no,yes
253,6,4,2022,43,3,30,7,no,yes
253,6,5,2022,104,5,25,9,no,no
253,7,1,2023,42,7,25,7,no,yes
253,7,2,2023,27,7,30,9,yes,yes
253,7,3,2023,72,7,30,7,yes,no
253,7,4,2023,92,5,20,7,no,no
253,7,5,2023,96,7,25,7,no,no
253,8,1,2024,27,7,30,9,yes,yes
253,8,2,2024,21,7,20,9,yes,yes
253,8,3,2024,22,3,25,9,yes,yes
253,8,4,2024,40,3,25,7,no,yes
253,8,5,2024,76,3,25,9,yes,no
254,1,1,2025,4,3,25,5,yes,yes
254,1,2,2025,66,7,20,7,yes,no
254,1,3,2025,99,7,30,7,no,no
254,1,4,2025,69,7,25,7,yes,no
254,1,5,2025,24,7,25,9,yes,yes
254,2,1,2026,103,3,25,9,no,no
254,2,2,2026,61,3,30,5,yes,no
254,2,3,2026,20,5,20,9,yes,yes
254,2,4,2026,14,5,25,7,yes,yes
254,2,5,2026,13,3,25,7,yes,yes
254,3,1,2027,3,7,20,5,yes,yes
254,3,2,2027,71,5,30,7,yes,no
254,3,3,2027,48,7,20,9,no,yes
254,3,4,2027,38,5,20,7,no,yes
254,3,5,2027,94,3,25,7,no,no
254,4,1,2028,41,5,25,7,no,yes
254,4,2,2028,98,5,30,7,no,no
254,4,3,2028,25,3,30,9,yes,yes
254,4,4,2028,49,3,25,9,no,yes
